ship,k,row,value
0,0,0,1009
0,0,1,939
0,0,2,1079
0,0,3,1195
0,0,4,1051
0,0,5,990
0,0,6,1106
0,0,7,949
0,0,8,1125
0,0,9,1049
0,0,10,946
0,0,11,1099
0,0,12,995
0,0,13,1045
0,0,14,1080
0,0,15,995
0,0,16,1020
0,0,17,933
0,0,18,1089
0,0,19,985
0,1,0,1177
0,1,1,989
0,1,2,976
0,1,3,1057
0,1,4,960
0,1,5,1181
0,1,6,1160
0,1,7,1183
0,1,8,1079
0,1,9,1025
0,1,10,1030
0,1,11,1043
0,1,12,996
0,1,13,1084
0,1,14,924
0,1,15,923
0,1,16,1148
0,1,17,957
0,1,18,902
0,1,19,1069
0,2,0,1081
0,2,1,1026
0,2,2,901
0,2,3,1038
0,2,4,1148
0,2,5,996
0,2,6,968
0,2,7,919
0,2,8,1045
0,2,9,945
0,2,10,1023
0,2,11,1015
0,2,12,911
0,2,13,909
0,2,14,1085
0,2,15,1198
0,2,16,938
0,2,17,1198
0,2,18,1113
0,2,19,1184
1,0,0,1106
1,0,1,1044
1,0,2,1044
1,0,3,943
1,0,4,1008
1,0,5,1019
1,0,6,915
1,0,7,1184
1,0,8,1002
1,0,9,976
1,0,10,902
1,0,11,994
1,0,12,1022
1,0,13,1075
1,0,14,1146
1,0,15,1097
1,0,16,1123
1,0,17,917
1,0,18,1011
1,0,19,1106
1,1,0,1007
1,1,1,935
1,1,2,920
1,1,3,952
1,1,4,1020
1,1,5,914
1,1,6,1093
1,1,7,1136
1,1,8,1138
1,1,9,990
1,1,10,1097
1,1,11,1022
1,1,12,1085
1,1,13,1152
1,1,14,937
1,1,15,1052
1,1,16,954
1,1,17,1136
1,1,18,950
1,1,19,1039
1,2,0,967
1,2,1,1129
1,2,2,1053
1,2,3,1119
1,2,4,1175
1,2,5,919
1,2,6,1130
1,2,7,1098
1,2,8,1053
1,2,9,966
1,2,10,1166
1,2,11,1147
1,2,12,1181
1,2,13,1091
1,2,14,1050
1,2,15,1179
1,2,16,906
1,2,17,1181
1,2,18,1044
1,2,19,1007
2,0,0,932
2,0,1,1064
2,0,2,1157
2,0,3,978
2,0,4,926
2,0,5,1160
2,0,6,1197
2,0,7,1177
2,0,8,1126
2,0,9,1046
2,0,10,904
2,0,11,1113
2,0,12,1040
2,0,13,920
2,0,14,1157
2,0,15,1010
2,0,16,1168
2,0,17,1149
2,0,18,1019
2,0,19,985
2,1,0,967
2,1,1,1005
2,1,2,1049
2,1,3,915
2,1,4,1024
2,1,5,1121
2,1,6,916
2,1,7,1062
2,1,8,1094
2,1,9,905
2,1,10,1075
2,1,11,1155
2,1,12,919
2,1,13,1167
2,1,14,1061
2,1,15,1111
2,1,16,1065
2,1,17,959
2,1,18,1030
2,1,19,1036
2,2,0,1036
2,2,1,1021
2,2,2,1063
2,2,3,1064
2,2,4,945
2,2,5,933
2,2,6,1194
2,2,7,1064
2,2,8,1152
2,2,9,1030
2,2,10,1035
2,2,11,1158
2,2,12,910
2,2,13,906
2,2,14,1145
2,2,15,1034
2,2,16,1117
2,2,17,1056
2,2,18,1064
2,2,19,1120
3,0,0,1072
3,0,1,1121
3,0,2,1010
3,0,3,1026
3,0,4,912
3,0,5,911
3,0,6,1151
3,0,7,950
3,0,8,949
3,0,9,919
3,0,10,1142
3,0,11,976
3,0,12,1089
3,0,13,1036
3,0,14,1011
3,0,15,1015
3,0,16,1168
3,0,17,1151
3,0,18,1070
3,0,19,1164
3,1,0,993
3,1,1,1040
3,1,2,1098
3,1,3,1144
3,1,4,1163
3,1,5,921
3,1,6,1015
3,1,7,1082
3,1,8,1174
3,1,9,1135
3,1,10,1160
3,1,11,1168
3,1,12,1083
3,1,13,1037
3,1,14,940
3,1,15,916
3,1,16,1182
3,1,17,1186
3,1,18,1170
3,1,19,929
3,2,0,1147
3,2,1,1115
3,2,2,1016
3,2,3,1003
3,2,4,1151
3,2,5,1136
3,2,6,1122
3,2,7,900
3,2,8,1104
3,2,9,1078
3,2,10,932
3,2,11,1094
3,2,12,1122
3,2,13,978
3,2,14,1073
3,2,15,920
3,2,16,997
3,2,17,1048
3,2,18,1113
3,2,19,921
4,0,0,1098
4,0,1,1112
4,0,2,953
4,0,3,1174
4,0,4,1045
4,0,5,1025
4,0,6,961
4,0,7,1094
4,0,8,1136
4,0,9,973
4,0,10,941
4,0,11,1139
4,0,12,1041
4,0,13,949
4,0,14,1164
4,0,15,988
4,0,16,1061
4,0,17,920
4,0,18,1143
4,0,19,1090
4,1,0,1192
4,1,1,1141
4,1,2,1038
4,1,3,1156
4,1,4,1200
4,1,5,1197
4,1,6,1070
4,1,7,996
4,1,8,920
4,1,9,1122
4,1,10,1104
4,1,11,935
4,1,12,1152
4,1,13,966
4,1,14,976
4,1,15,908
4,1,16,911
4,1,17,1139
4,1,18,1182
4,1,19,913
4,2,0,1079
4,2,1,1173
4,2,2,1018
4,2,3,993
4,2,4,939
4,2,5,1048
4,2,6,1021
4,2,7,1109
4,2,8,1025
4,2,9,1096
4,2,10,1084
4,2,11,1189
4,2,12,1162
4,2,13,1013
4,2,14,1182
4,2,15,1061
4,2,16,948
4,2,17,985
4,2,18,1109
4,2,19,1074
5,0,0,1049
5,0,1,1008
5,0,2,1088
5,0,3,901
5,0,4,993
5,0,5,1200
5,0,6,923
5,0,7,1188
5,0,8,1195
5,0,9,1099
5,0,10,1098
5,0,11,1054
5,0,12,1061
5,0,13,961
5,0,14,924
5,0,15,938
5,0,16,960
5,0,17,1046
5,0,18,1114
5,0,19,1021
5,1,0,1128
5,1,1,917
5,1,2,1027
5,1,3,1032
5,1,4,988
5,1,5,973
5,1,6,1081
5,1,7,951
5,1,8,1197
5,1,9,1040
5,1,10,1191
5,1,11,1153
5,1,12,1151
5,1,13,963
5,1,14,1137
5,1,15,905
5,1,16,1087
5,1,17,1026
5,1,18,1090
5,1,19,910
5,2,0,978
5,2,1,1017
5,2,2,957
5,2,3,1112
5,2,4,1047
5,2,5,1091
5,2,6,947
5,2,7,1032
5,2,8,1083
5,2,9,985
5,2,10,975
5,2,11,1132
5,2,12,1073
5,2,13,962
5,2,14,1073
5,2,15,1176
5,2,16,1069
5,2,17,959
5,2,18,1045
5,2,19,988
6,0,0,989
6,0,1,1053
6,0,2,1180
6,0,3,1160
6,0,4,902
6,0,5,1120
6,0,6,1171
6,0,7,1069
6,0,8,1011
6,0,9,1060
6,0,10,1071
6,0,11,1059
6,0,12,1069
6,0,13,1129
6,0,14,913
6,0,15,1108
6,0,16,1148
6,0,17,1194
6,0,18,900
6,0,19,1165
6,1,0,1053
6,1,1,1096
6,1,2,1200
6,1,3,1143
6,1,4,1130
6,1,5,1067
6,1,6,1101
6,1,7,1150
6,1,8,1055
6,1,9,1020
6,1,10,1001
6,1,11,1031
6,1,12,945
6,1,13,1071
6,1,14,1185
6,1,15,1007
6,1,16,1164
6,1,17,1155
6,1,18,1098
6,1,19,1163
6,2,0,1139
6,2,1,1061
6,2,2,925
6,2,3,1166
6,2,4,952
6,2,5,1038
6,2,6,1150
6,2,7,1100
6,2,8,1183
6,2,9,1096
6,2,10,1058
6,2,11,1153
6,2,12,959
6,2,13,1105
6,2,14,1194
6,2,15,1089
6,2,16,1162
6,2,17,928
6,2,18,1047
6,2,19,1059
7,0,0,911
7,0,1,908
7,0,2,1138
7,0,3,992
7,0,4,1129
7,0,5,946
7,0,6,1088
7,0,7,912
7,0,8,1097
7,0,9,953
7,0,10,948
7,0,11,999
7,0,12,918
7,0,13,1015
7,0,14,1168
7,0,15,1045
7,0,16,1096
7,0,17,1057
7,0,18,1150
7,0,19,1101
7,1,0,1153
7,1,1,976
7,1,2,1129
7,1,3,968
7,1,4,961
7,1,5,1079
7,1,6,973
7,1,7,933
7,1,8,1168
7,1,9,968
7,1,10,1049
7,1,11,1026
7,1,12,1018
7,1,13,1027
7,1,14,989
7,1,15,1198
7,1,16,991
7,1,17,1175
7,1,18,1093
7,1,19,1084
7,2,0,987
7,2,1,919
7,2,2,1162
7,2,3,1111
7,2,4,911
7,2,5,1106
7,2,6,1042
7,2,7,978
7,2,8,937
7,2,9,1189
7,2,10,1150
7,2,11,989
7,2,12,1190
7,2,13,1171
7,2,14,986
7,2,15,962
7,2,16,1130
7,2,17,933
7,2,18,1180
7,2,19,1035
8,0,0,976
8,0,1,1020
8,0,2,1146
8,0,3,904
8,0,4,979
8,0,5,1131
8,0,6,1095
8,0,7,974
8,0,8,1029
8,0,9,916
8,0,10,1091
8,0,11,952
8,0,12,924
8,0,13,985
8,0,14,1080
8,0,15,1087
8,0,16,1085
8,0,17,1017
8,0,18,1077
8,0,19,990
8,1,0,921
8,1,1,1166
8,1,2,970
8,1,3,916
8,1,4,1103
8,1,5,965
8,1,6,990
8,1,7,974
8,1,8,1071
8,1,9,995
8,1,10,1096
8,1,11,1064
8,1,12,1165
8,1,13,915
8,1,14,1139
8,1,15,1014
8,1,16,900
8,1,17,1186
8,1,18,967
8,1,19,1173
8,2,0,1141
8,2,1,935
8,2,2,1048
8,2,3,1126
8,2,4,955
8,2,5,1195
8,2,6,958
8,2,7,1175
8,2,8,1064
8,2,9,917
8,2,10,1116
8,2,11,1120
8,2,12,984
8,2,13,1014
8,2,14,1149
8,2,15,1193
8,2,16,1137
8,2,17,1089
8,2,18,1187
8,2,19,995
9,0,0,1081
9,0,1,1037
9,0,2,1176
9,0,3,1176
9,0,4,930
9,0,5,1070
9,0,6,945
9,0,7,1051
9,0,8,1078
9,0,9,971
9,0,10,1110
9,0,11,1115
9,0,12,925
9,0,13,1155
9,0,14,1065
9,0,15,947
9,0,16,999
9,0,17,909
9,0,18,1085
9,0,19,1055
9,1,0,971
9,1,1,988
9,1,2,1199
9,1,3,1046
9,1,4,941
9,1,5,981
9,1,6,943
9,1,7,915
9,1,8,1029
9,1,9,1061
9,1,10,1180
9,1,11,1191
9,1,12,966
9,1,13,1177
9,1,14,1144
9,1,15,1056
9,1,16,941
9,1,17,1177
9,1,18,1161
9,1,19,1055
9,2,0,1041
9,2,1,995
9,2,2,973
9,2,3,1126
9,2,4,1156
9,2,5,966
9,2,6,1142
9,2,7,1090
9,2,8,902
9,2,9,1090
9,2,10,904
9,2,11,1024
9,2,12,1018
9,2,13,1025
9,2,14,911
9,2,15,953
9,2,16,927
9,2,17,947
9,2,18,910
9,2,19,1166
10,0,0,1144
10,0,1,921
10,0,2,971
10,0,3,919
10,0,4,1034
10,0,5,1128
10,0,6,1100
10,0,7,1164
10,0,8,1062
10,0,9,1174
10,0,10,912
10,0,11,1074
10,0,12,1151
10,0,13,1178
10,0,14,961
10,0,15,1109
10,0,16,1187
10,0,17,907
10,0,18,1146
10,0,19,941
10,1,0,1072
10,1,1,961
10,1,2,961
10,1,3,933
10,1,4,902
10,1,5,960
10,1,6,1000
10,1,7,1150
10,1,8,1158
10,1,9,967
10,1,10,1068
10,1,11,997
10,1,12,1082
10,1,13,949
10,1,14,1185
10,1,15,977
10,1,16,974
10,1,17,1042
10,1,18,1090
10,1,19,1038
10,2,0,1030
10,2,1,1138
10,2,2,956
10,2,3,934
10,2,4,1026
10,2,5,1140
10,2,6,986
10,2,7,1080
10,2,8,1096
10,2,9,1099
10,2,10,959
10,2,11,1197
10,2,12,944
10,2,13,1022
10,2,14,936
10,2,15,1194
10,2,16,1143
10,2,17,1155
10,2,18,1008
10,2,19,918
